,Never,Rarely,Sometimes,Frequently,Always,Always-Freq,Never-Rare-Some,Per of Cases,Per of Deaths
2582,0.139,0.069,0.134,0.222,0.436,0.658,0.342,0.008361509640866,9.13826190258613E-05
2583,0.064,0.063,0.095,0.247,0.53,0.777,0.222,0.007378204563475,8.07564678589258E-05
2584,0.053,0.064,0.074,0.186,0.623,0.809,0.191,0.011142038807536,0.000177498083828
2585,0.025,0.047,0.04,0.348,0.54,0.888,0.112,0.029051246537396,0.000692520775623
2586,0.027,0.022,0.032,0.125,0.794,0.919,0.081,0.009571643481753,0.00025772114572
2587,0.066,0.058,0.028,0.239,0.609,0.848,0.152,0.035472669580315,0.000778303298809
2588,0.179,0.065,0.19,0.157,0.41,0.567,0.434,0.002699055330634,0.000337381916329
2589,0.019,0.085,0.137,0.267,0.493,0.76,0.241,0.006500413662688,0.000236378678643
2590,0.136,0.076,0.126,0.234,0.428,0.662,0.338,0.0109279496203,0.00037043897018
2591,0.042,0.116,0.237,0.223,0.381,0.604,0.395,0.003813882532418,0
2592,0.021,0.054,0.102,0.187,0.636,0.823,0.177,0.014079372244019,0.000190965591473
2593,0.019,0.024,0.069,0.152,0.736,0.888,0.112,0.015887722573767,0.000273267809879
2594,0.086,0.037,0.088,0.19,0.599,0.789,0.211,0.009375986056226,0.000525896653795
2595,0.1,0.07,0.116,0.28,0.434,0.714,0.286,0.014705882352941,0.000358680057389
2596,0.087,0.128,0.137,0.209,0.439,0.648,0.352,0.006185931424532,0
2597,0,0.007,0.022,0.115,0.855,0.97,0.029,0.018667106880808,0.000139014991898
2598,0.189,0.125,0.139,0.138,0.409,0.547,0.453,0.010735794710657,0
2599,0.043,0.072,0.127,0.197,0.56,0.757,0.242,0.006973905266084,0.000108778418362
2600,0.055,0.003,0.033,0.084,0.826,0.91,0.091,0.01957622075107,0.000741331657279
2601,0.047,0.083,0.029,0.242,0.599,0.841,0.159,0.008404049223717,8.18576223089307E-05
2602,0.031,0.072,0.06,0.237,0.6,0.837,0.163,0.007862386516659,0.000173754398158
2603,0.009,0.122,0.135,0.124,0.61,0.734,0.266,0.007089207209253,0.000129779537012
2604,0.054,0.026,0.062,0.369,0.488,0.857,0.142,0.00455722144321,2.69658073562722E-05
2605,0.182,0.09,0.104,0.15,0.474,0.624,0.376,0.010797631487287,0.000261233019854
2606,0.063,0.063,0.061,0.218,0.596,0.814,0.187,0.004282129609426,8.18241326641938E-05
2607,0.013,0.003,0.076,0.029,0.88,0.909,0.092,0.004502660663119,0.000409332787556
2608,0.069,0.072,0.082,0.285,0.492,0.777,0.223,0.010639592672982,0.000202852100534
2609,0.112,0.064,0.128,0.249,0.447,0.696,0.304,0.005444646098004,9.55201069825198E-05
2610,0.009,0.047,0.058,0.276,0.61,0.886,0.114,0.005859375,0
2611,0.009,0.018,0.012,0.37,0.592,0.962,0.039,0.004476776720761,0
2612,0.02,0.062,0.146,0.075,0.696,0.771,0.228,0.021680216802168,0.000271002710027
2613,0.04,0.055,0.068,0.125,0.712,0.837,0.163,0.008190492273917,0.000140730107799
2614,0.009,0.005,0.038,0.186,0.763,0.949,0.052,0.003518029903254,0
2615,0.036,0.075,0.11,0.171,0.608,0.779,0.221,0.021827360721881,0.000266332756942
2616,0.071,0.003,0.079,0.099,0.748,0.847,0.153,0.010192307692308,0.000192307692308
2617,0.057,0.007,0.137,0.051,0.748,0.799,0.201,0.01459908107307,0.000148214021046
2618,0.024,0.079,0.056,0.199,0.642,0.841,0.159,0.008764795213205,0.000136505571134
2619,0.064,0.079,0.121,0.193,0.543,0.736,0.264,0.030971468406115,0
2620,0,0.001,0.104,0.145,0.75,0.895,0.105,0.019101339657714,0.000256393820909
2621,0.063,0.058,0.041,0.155,0.682,0.837,0.162,0.013337838036341,0.000139547864918
2622,0.002,0.059,0.076,0.158,0.705,0.863,0.137,0.003057072378824,4.21665155699859E-05
2623,0.04,0.01,0.08,0.098,0.772,0.87,0.13,0.014851485148515,0.002475247524752
2624,0.069,0.168,0.172,0.167,0.424,0.591,0.409,0.002624671916011,0
2625,0.059,0.149,0.167,0.154,0.472,0.626,0.375,0.006615969581749,0.000114068441065
2626,0.036,0.126,0.165,0.207,0.466,0.673,0.327,0.002997463684575,0
2627,0.004,0.059,0.121,0.084,0.733,0.817,0.184,0.004635942187074,0
2628,0.063,0.015,0.075,0.121,0.726,0.847,0.153,0.011277705345502,0.0001629726206
2629,0.063,0.105,0.184,0.145,0.502,0.647,0.352,0.012554585152839,0
2630,0.054,0.095,0.135,0.238,0.478,0.716,0.284,0.012435066888626,0.000320904951965
2631,0.038,0.065,0.046,0.255,0.597,0.852,0.149,0.015744977894982,0.000542930272241
2632,0.024,0.019,0.077,0.233,0.648,0.881,0.12,0.003920104536121,4.66679111442972E-05
2633,0.152,0.002,0.083,0.097,0.667,0.764,0.237,0.047473404255319,0.000132978723404
2634,0.008,0.029,0.114,0.114,0.736,0.85,0.151,0.029423439515729,0.000694651185869
2635,0.035,0.122,0.148,0.142,0.553,0.695,0.305,0.008817216775915,0.000464064040838
2636,0.089,0.078,0.111,0.192,0.531,0.723,0.278,0.007929211675477,5.74580556193978E-05
2637,0.019,0.034,0.114,0.182,0.65,0.832,0.167,0.009544429204593,0.00028338566522
2638,0.005,0.086,0.061,0.087,0.762,0.849,0.152,0.008490847804753,0.000128002730725
2639,0.147,0.143,0.099,0.195,0.415,0.61,0.389,0.004639653572533,0
2640,0.005,0.003,0.081,0.189,0.722,0.911,0.089,0.016957483411158,8.19202097157369E-05
2641,0.08,0.036,0.056,0.214,0.615,0.829,0.172,0.003945859142005,4.58820830465703E-05
2642,0.031,0.072,0.056,0.232,0.61,0.842,0.159,0.017883304515261,0.000251151917931
2643,0.032,0.068,0.054,0.222,0.624,0.846,0.154,0.010922534027895,0.000672155940178
2644,0.031,0.053,0.09,0.34,0.486,0.826,0.174,0.005135270541082,0.000125250501002
2645,0.022,0.049,0.046,0.161,0.721,0.882,0.117,0.01716525798545,0.000179251275217
2646,0.043,0.002,0.21,0.203,0.542,0.745,0.255,0.010767160161507,0
2647,0.065,0.032,0.097,0.337,0.469,0.806,0.194,0.045155418650238,0.000140016802016
2648,0.076,0.067,0.118,0.211,0.528,0.739,0.261,0.012482240714431,0.000710371422772
2649,0.075,0.043,0.056,0.235,0.591,0.826,0.174,0.007797608733322,0.000519840582221
2650,0.043,0.091,0.163,0.247,0.456,0.703,0.297,0.009358914365934,0
2651,0.004,0.051,0.113,0.161,0.67,0.831,0.168,0.018366400130994,0.000573097180908
2652,0.005,0.091,0.129,0.13,0.645,0.775,0.225,0.031538435339396,0.000493852389224
2653,0.006,0.017,0.07,0.155,0.753,0.908,0.093,0.011515198511166,0.000465260545906
2654,0.013,0.048,0.088,0.289,0.562,0.851,0.149,0.007483629560337,0
2655,0.083,0.044,0.066,0.219,0.588,0.807,0.193,0.012322430329352,0.000186617806732
2656,0.006,0.019,0.07,0.228,0.679,0.907,0.095,0.012327277122024,0.000120855658059
2657,0.041,0.117,0.062,0.261,0.518,0.779,0.22,0.00307818592243,0
2658,0.168,0.131,0.087,0.126,0.489,0.615,0.386,0.006085430076068,0
2659,0.041,0.08,0.129,0.22,0.529,0.749,0.25,0.002876173175901,5.04591785245736E-05
2660,0.031,0.073,0.061,0.145,0.69,0.835,0.165,0.010201007258916,0.000118539787386
2661,0.101,0.064,0.123,0.27,0.441,0.711,0.288,0.048376313276027,0.00062082139446
2662,0.038,0.116,0.21,0.176,0.46,0.636,0.364,0.007749434937036,8.07232805941233E-05
2663,0.067,0.053,0.084,0.206,0.591,0.797,0.204,0.003333333333333,0
2664,0.094,0.06,0.097,0.221,0.528,0.749,0.251,0.015689221520152,0.000552113367278
2665,0.006,0.024,0.114,0.217,0.639,0.856,0.144,0.017779817612197,0.00023945882306
2666,0.057,0.049,0.11,0.152,0.631,0.783,0.216,0.006325855093784,0.000294225818316
2667,0.09,0.072,0.108,0.187,0.544,0.731,0.27,0.008903085496806,0.000203887454125
2668,0.024,0.034,0.028,0.079,0.835,0.914,0.086,0.034441641318929,0.000502354441421
2669,0.15,0.104,0.105,0.201,0.439,0.64,0.359,0.008540056933713,0.000203334688898
2670,0.084,0.065,0.109,0.278,0.464,0.742,0.258,0.006155303030303,0.000473484848485
2671,0.051,0.07,0.105,0.157,0.618,0.775,0.226,0.012242793419349,0.000191855724495
2672,0.027,0.023,0.029,0.181,0.74,0.921,0.079,0.006646339374422,0.000205556887869
2673,0.027,0.033,0.211,0.281,0.448,0.729,0.271,0.01159782702423,0.000862291972062
2674,0.02,0.048,0.055,0.206,0.671,0.877,0.123,0.007488906619634,8.39877377902826E-05
2675,0.033,0.081,0.089,0.277,0.521,0.798,0.203,0.03237896928683,0.000728787090057
2676,0.05,0.051,0.15,0.197,0.551,0.748,0.251,0.013208620362763,6.31991404916893E-05
2677,0.016,0.099,0.052,0.144,0.689,0.833,0.167,0.012832745896053,0.000175257531206
2678,0.067,0.063,0.113,0.272,0.485,0.757,0.243,0.029851381850701,0.000357705574245
2679,0.003,0.003,0.032,0.174,0.789,0.963,0.038,0.006563245823389,0
2680,0.143,0.062,0.038,0.245,0.512,0.757,0.243,0.003595972510788,7.99105002397315E-05
2681,0.063,0.063,0.109,0.274,0.491,0.765,0.235,0.011516705031479,0.000152491050228
2682,0.058,0.061,0.064,0.237,0.58,0.817,0.183,0.015068849051702,0.000779423226812
2683,0.03,0.065,0.164,0.187,0.554,0.741,0.259,0.022016222479722,0
2684,0.059,0.136,0.098,0.254,0.452,0.706,0.293,0.011145304832405,0.000914913083257
2685,0.07,0.04,0.086,0.204,0.6,0.804,0.196,0.008450175262894,0.000187781672509
2686,0.002,0.011,0.235,0.073,0.678,0.751,0.248,0.028065630397237,0
2687,0.16,0.074,0.133,0.205,0.427,0.632,0.367,0.008196721311475,0
2688,0.014,0.041,0.055,0.334,0.555,0.889,0.11,0.012533676935692,5.85685838116434E-05
2689,0.033,0.041,0.101,0.18,0.645,0.825,0.175,0.006862698374875,0.000162035933851
2690,0.033,0.039,0.104,0.228,0.596,0.824,0.176,0.010424785658613,9.74279033515199E-05
2691,0.038,0.04,0.101,0.331,0.491,0.822,0.179,0.006102268132191,3.67606513987428E-05
2692,0.105,0.046,0.103,0.15,0.596,0.746,0.254,0.004173781066211,0.000569151963574
2693,0.096,0.033,0.07,0.222,0.58,0.802,0.199,0.018817530654365,0.001456841082919
2694,0.009,0.064,0.082,0.112,0.733,0.845,0.155,0.005024429120898,0.000277209882532
2695,0.015,0.02,0.053,0.074,0.838,0.912,0.088,0.011943653529147,0.000239772216394
2696,0.026,0.101,0.099,0.255,0.519,0.774,0.226,0.003633360858794,0
2697,0.002,0.029,0.054,0.271,0.644,0.915,0.085,0.012531328320802,0.000358037952023
2698,0.143,0.177,0.127,0.09,0.463,0.553,0.447,0.025923486798779,5.98694845237382E-05
2699,0.061,0.099,0.14,0.183,0.518,0.701,0.3,0.0052067381317,0
2700,0.025,0.035,0.117,0.369,0.453,0.822,0.177,0.014995647701195,0.000633061644378
2701,0.125,0.073,0.129,0.267,0.406,0.673,0.327,0.012243547319656,0
2702,0.108,0.091,0.104,0.168,0.529,0.697,0.303,0.009924769388746,7.73358653668513E-05
2703,0.027,0.161,0.133,0.201,0.477,0.678,0.321,0.00635407537248,0
2704,0.039,0.008,0.023,0.1,0.831,0.931,0.07,0.032026983120078,0.000773598626089
2705,0.058,0.149,0.221,0.127,0.445,0.572,0.428,0.003096305786889,0.00021353833013
2706,0.084,0.122,0.12,0.224,0.449,0.673,0.326,0.002962962962963,0
2707,0.009,0.042,0.08,0.209,0.659,0.868,0.131,0.015360169491526,0.000264830508475
2708,0.084,0.075,0.053,0.255,0.532,0.787,0.212,0.010139245640124,0.000270379883737
2709,0.023,0.034,0.077,0.144,0.722,0.866,0.134,0.013731649952557,0.000184540895071
2710,0.054,0.059,0.12,0.191,0.575,0.766,0.233,0.012605589927119,0.000137647246331
2711,0.021,0.061,0.167,0.154,0.597,0.751,0.249,0.002577319587629,0
2712,0.034,0.066,0.061,0.226,0.613,0.839,0.161,0.009402610034855,8.10569830590905E-05
2713,0.073,0.135,0.172,0.118,0.501,0.619,0.38,0.002664890073284,0
2714,0.019,0.117,0.191,0.264,0.409,0.673,0.327,0.039541984732825,0.000427480916031
2715,0.007,0.038,0.071,0.271,0.613,0.884,0.116,0.019656040268456,0.000167785234899
2716,0.015,0.008,0.024,0.158,0.795,0.953,0.047,0.016458208067167,0.000216648324822
2717,0.052,0.077,0.065,0.181,0.625,0.806,0.194,0.009214388096376,0.00013650945328
2718,0.021,0.066,0.054,0.155,0.703,0.858,0.141,0.00530638612034,4.61424880029531E-05
2719,0.051,0.076,0.104,0.179,0.59,0.769,0.231,0.004574521591263,4.7900749646732E-05
2720,0.077,0.058,0.088,0.21,0.567,0.777,0.223,0.004375170905113,0.00027344818157
2721,0.014,0.022,0.136,0.081,0.747,0.828,0.172,0.018024755992671,0.000261770315246
2722,0.003,0.05,0.09,0.072,0.784,0.856,0.143,0.030739418663947,0.000999490056094
2723,0.138,0.143,0.151,0.161,0.407,0.568,0.432,0.005866760911822,5.30128998056194E-05
2724,0.008,0.039,0.138,0.058,0.757,0.815,0.185,0.035565353373007,0.000434385995396
2725,0.029,0.058,0.079,0.179,0.655,0.834,0.166,0.038563264858643,0.000520754820408
2726,0.016,0.06,0.07,0.236,0.618,0.854,0.146,0.007222242334287,5.43025739420049E-05
2727,0.08,0.052,0.094,0.197,0.577,0.774,0.226,0.006917819636606,8.33472245374229E-05
2728,0.02,0.031,0.087,0.328,0.534,0.862,0.138,0.01329357337941,0.0010590268101
2729,0.033,0,0.064,0.136,0.767,0.903,0.097,0.022989170510244,0.000462675129766
2730,0.011,0.072,0.076,0.216,0.625,0.841,0.159,0.015015882183078,0.000505342188854
2731,0.23,0.139,0.158,0.126,0.346,0.472,0.527,0.006131329113924,0
2732,0.073,0.046,0.096,0.092,0.692,0.784,0.215,0.006821447477879,6.80632231717462E-05
2733,0.046,0.081,0.171,0.168,0.535,0.703,0.298,0.003915733416869,7.83146683373796E-05
2734,0.034,0.015,0.067,0.064,0.82,0.884,0.116,0.027437025938758,0.000842775540781
2735,0.016,0.033,0.065,0.177,0.708,0.885,0.114,0.009677402967737,0.000133773374357
2736,0,0.003,0.072,0.208,0.716,0.924,0.075,0.008106520462111,0.000313295476797
2737,0.087,0.05,0.086,0.196,0.581,0.777,0.223,0.008489388264669,0.000124843945069
2738,0.008,0.127,0.046,0.17,0.649,0.819,0.181,0.004443872885231,7.14449016918153E-05
2739,0.046,0.073,0.071,0.283,0.526,0.809,0.19,0.006390127143767,0.000109795999034
2740,0.084,0.035,0.065,0.254,0.561,0.815,0.184,0.009755537702284,0.000114771031792
2741,0.062,0.063,0.086,0.144,0.645,0.789,0.211,0.007717934480844,0.000222098833981
2742,0.047,0.001,0.035,0.138,0.779,0.917,0.083,0.011002186331899,0.000141053670922
2743,0.036,0.075,0.115,0.138,0.635,0.773,0.226,0.018496621621622,0.000422297297297
2744,0.099,0.026,0.271,0.283,0.32,0.603,0.396,0.004023845007452,0
2745,0.084,0.116,0.111,0.27,0.419,0.689,0.311,0.005852335581487,3.56849730578453E-05
2746,0.09,0.108,0.08,0.31,0.411,0.721,0.278,0.014100975142062,3.11796023041726E-05
2747,0.107,0.134,0.114,0.293,0.353,0.646,0.355,0.001612666764404,0
2748,0.035,0.055,0.077,0.314,0.518,0.832,0.167,0.008307054385466,3.65701683071669E-05
2749,0.051,0.259,0.033,0.469,0.188,0.657,0.343,0.003861972113552,0
2750,0.122,0.109,0.106,0.239,0.424,0.663,0.337,0.001498202157411,0
2751,0.062,0.056,0.232,0.264,0.386,0.65,0.35,0.008711146307662,0.000395961195803
2752,0.056,0.111,0.098,0.176,0.558,0.734,0.265,0.00451096985852,0
2753,0.065,0.036,0.22,0.262,0.417,0.679,0.321,0.009354656357702,3.64703951567315E-05
2754,0.335,0.023,0.079,0.193,0.369,0.562,0.437,0.005242573021553,8.32154447865524E-05
2755,0.061,0.041,0.226,0.227,0.445,0.672,0.328,0.006847577986305,0
2756,0.432,0.023,0.088,0.171,0.286,0.457,0.543,0.008795875037913,0
2757,0.092,0.155,0.053,0.37,0.33,0.7,0.3,0.00354668426262,0
2758,0.097,0.061,0.266,0.3,0.276,0.576,0.424,0.002704530087897,0
2759,0.077,0.113,0.062,0.327,0.421,0.748,0.252,0.002416431735803,0
2760,0.028,0.032,0.094,0.202,0.644,0.846,0.154,0.01665148560413,0.000152528745636
2761,0.04,0.064,0.042,0.21,0.644,0.854,0.146,0.040632349098511,0.001567807682258
2762,0.107,0.043,0.104,0.273,0.473,0.746,0.254,0.003361453182068,0
2763,0.152,0.096,0.171,0.3,0.282,0.582,0.419,0.003422756706753,9.25069380203515E-05
2764,0.018,0.1,0.054,0.177,0.651,0.828,0.172,0.0163483212718,2.37276070708269E-05
2765,0.002,0.114,0.141,0.212,0.532,0.744,0.257,0.007362404683154,0
2766,0.121,0.269,0.046,0.389,0.175,0.564,0.436,0.002098841439525,0
2767,0.068,0.035,0.195,0.244,0.458,0.702,0.298,0.01227219502228,5.50111201049927E-05
2768,0.039,0.063,0.056,0.254,0.588,0.842,0.158,0.015399958933443,0.000117333020445
2769,0.034,0.056,0.123,0.269,0.518,0.787,0.213,0.012964923742369,0.000112640519048
2770,0.068,0.129,0.114,0.269,0.42,0.689,0.311,0.00073773515308,0
2771,0.066,0.089,0.072,0.287,0.486,0.773,0.227,0.009849623193307,9.60751384442745E-05
2772,0.029,0.045,0.086,0.139,0.702,0.841,0.16,0.001957745329962,5.43818147211572E-05
2773,0.028,0.058,0.061,0.084,0.77,0.854,0.147,0.002368198477587,2.81928390188892E-05
2774,0.076,0.121,0.078,0.154,0.57,0.724,0.275,0.000866868936085,0
2775,0.031,0.07,0.065,0.115,0.718,0.833,0.166,0.004377984295432,0.00023813303699
2776,0.054,0.075,0.083,0.158,0.631,0.789,0.212,0.00064903456109,0
2777,0.042,0.058,0.056,0.134,0.71,0.844,0.156,0.002368325169022,0.00012145257277
2778,0.031,0.039,0.088,0.113,0.729,0.842,0.158,0.001796821008984,0
2779,0.027,0.181,0.062,0.141,0.59,0.731,0.27,0.001656020818547,3.94290671082722E-05
2780,0.029,0.095,0.073,0.107,0.696,0.803,0.197,0.000553786515298,0
2781,0.07,0.174,0.061,0.149,0.546,0.695,0.305,0.000517808928505,0
2782,0.031,0.037,0.088,0.205,0.639,0.844,0.156,0.001529446134282,1.71847880256397E-05
2783,0.051,0.19,0.104,0.05,0.604,0.654,0.345,0.000804670513106,3.42412984300365E-05
2784,0.075,0.031,0.035,0.151,0.708,0.859,0.141,0.002392117853252,7.10530055421344E-05
2785,0.061,0.055,0.03,0.227,0.627,0.854,0.146,0.001289455522865,3.63226907849333E-05
2786,0.001,0.019,0.055,0.1,0.824,0.924,0.075,0.03332714444857,0.000464166357222
2787,0.023,0.022,0.054,0.093,0.81,0.903,0.099,0.006777645659929,0.000109759443885
2788,0.145,0.034,0.123,0.174,0.525,0.699,0.302,0.003768506056528,0.000201884253028
2789,0.013,0.069,0.116,0.13,0.672,0.802,0.198,0.005553442373526,7.60745530620008E-05
2790,0.064,0.033,0.074,0.204,0.625,0.829,0.171,0.003417180825819,0
2791,0.063,0.018,0.105,0.204,0.61,0.814,0.186,0.004273772861542,0
2792,0.01,0.018,0.035,0.187,0.75,0.937,0.063,0.012269783231015,0.000574222477432
2793,0.029,0.037,0.061,0.173,0.701,0.874,0.127,0.003321951348633,5.29394637232325E-05
2794,0.099,0.045,0.121,0.165,0.57,0.735,0.265,0.000964552688691,0
2795,0.052,0.09,0.115,0.248,0.495,0.743,0.257,0.003709001607656,7.59522513513171E-05
2796,0.081,0.114,0.2,0.166,0.44,0.606,0.395,0.001114649681529,0
2797,0.043,0.079,0.106,0.221,0.551,0.772,0.228,0.005535773063228,0.000209461683473
2798,0.006,0.003,0.158,0.145,0.688,0.833,0.167,0.012568541679502,6.16104984289323E-05
2799,0.037,0.099,0.219,0.181,0.463,0.644,0.355,0.003380308512664,0
2800,0.02,0.01,0.124,0.132,0.714,0.846,0.154,0.034639608117565,0.000349895031491
2801,0.07,0.04,0.083,0.222,0.585,0.807,0.193,0.002714767240594,3.6439828732805E-05
2802,0.047,0.032,0.031,0.14,0.75,0.89,0.11,0.006183889340928,0.00013018714402
2803,0.064,0.073,0.084,0.285,0.496,0.781,0.221,0.010338692893827,0.000469940586083
2804,0.017,0.02,0.103,0.177,0.683,0.86,0.14,0.007180812868017,0.000718081286802
2805,0.084,0.025,0.148,0.133,0.61,0.743,0.257,0.004124579124579,0
2806,0.026,0.03,0.08,0.216,0.649,0.865,0.136,0.0112471017738,0.00021258382889
2807,0.013,0.036,0.057,0.154,0.74,0.894,0.106,0.004719885081059,0
2808,0.017,0.022,0.148,0.182,0.632,0.814,0.187,0.003118300526213,0
2809,0.053,0.068,0.013,0.213,0.653,0.866,0.134,0.017983081456135,0.000228115198175
2810,0.012,0.055,0.098,0.137,0.699,0.836,0.165,0.006544502617801,0
2811,0.031,0.129,0.129,0.182,0.528,0.71,0.289,0.001606369604693,0
2812,0.022,0.016,0.104,0.193,0.664,0.857,0.142,0.006936659192825,0.000210201793722
2813,0.016,0.081,0.181,0.16,0.563,0.723,0.278,0.00693873824523,9.12991874372318E-05
2814,0.018,0.016,0.054,0.163,0.748,0.911,0.088,0.013671949888979,0.000454889275419
2815,0.04,0.013,0.042,0.133,0.772,0.905,0.095,0.008031226306478,0.000112324843447
2816,0.079,0.063,0.092,0.256,0.51,0.766,0.234,0.002095371134675,6.34960949901581E-05
2817,0.037,0.014,0.077,0.1,0.772,0.872,0.128,0.006343967730106,0.0002933626696
2818,0.074,0.098,0.069,0.189,0.57,0.759,0.241,0.00278362656579,1.7843760037115E-05
2819,0.026,0.048,0.048,0.264,0.614,0.878,0.122,0.007400938273264,0.000100769204931
2820,0.066,0.09,0.14,0.137,0.567,0.704,0.296,0.001375598086124,0
2821,0.003,0.004,0.035,0.234,0.724,0.958,0.042,0.003828852950627,5.35503909178537E-05
2822,0.034,0.043,0.065,0.097,0.761,0.858,0.142,0.006357091735781,0.00029469961689
2823,0.141,0.065,0.07,0.196,0.527,0.723,0.276,0.008295819935691,0.000257234726688
2824,0.011,0.038,0.052,0.153,0.747,0.9,0.101,0.006912558655835,0.000100913265049
2825,0.014,0.002,0.145,0.158,0.681,0.839,0.161,0.037050105857445,0.000793930839802
2826,0.092,0.028,0.072,0.165,0.643,0.808,0.192,0.003981009112088,2.94889563858335E-05
2827,0.043,0.052,0.087,0.25,0.568,0.818,0.182,0.00545626635488,0.000287660301023
2828,0.04,0.037,0.071,0.191,0.662,0.853,0.148,0.010885139260863,0.000550151442787
2829,0.063,0.085,0.132,0.154,0.566,0.72,0.28,0.009929386632909,0.000118677927883
2830,0.059,0.041,0.103,0.197,0.599,0.796,0.203,0.001369863013699,0
2831,0.039,0.055,0.059,0.277,0.569,0.846,0.153,0.008919669082972,0.000242528766606
2832,0.006,0.008,0.005,0.231,0.75,0.981,0.019,0.00706976987311,0.0002090874639
2833,0.007,0.041,0.149,0.191,0.612,0.803,0.197,0.004982206405694,0.000142348754448
2834,0.151,0.044,0.086,0.053,0.666,0.719,0.281,0.004620658816515,0.00014905351021
2835,0.012,0.072,0.201,0.169,0.546,0.715,0.285,0.004490319570795,0.000116631677164
2836,0.001,0.022,0.121,0.178,0.678,0.856,0.144,0.002923700839385,0
2837,0.107,0.135,0.072,0.104,0.582,0.686,0.314,0.004055842547923,4.26930794518209E-05
2838,0.014,0.012,0.038,0.173,0.763,0.936,0.064,0.012124641508157,0.000270833635603
2839,0.025,0.045,0.036,0.146,0.748,0.894,0.106,0.00441595062648,5.32042244154186E-05
2840,0.068,0.006,0.134,0.143,0.649,0.792,0.208,0.004509675303378,8.19940964250574E-05
2841,0.017,0.097,0.064,0.154,0.668,0.822,0.178,0.004599954754543,7.5409094336777E-05
2842,0.001,0.001,0.049,0.19,0.76,0.95,0.051,0.001471587050034,0
2843,0.063,0.022,0.128,0.14,0.648,0.788,0.213,0.00997155654363,0.001046196096381
2844,0.001,0.004,0.103,0.237,0.654,0.891,0.108,0.002551502551503,9.45000945000945E-05
2845,0.056,0.042,0.09,0.171,0.64,0.811,0.188,0.002790886487035,3.04460344040189E-05
2846,0.011,0.015,0.106,0.167,0.701,0.868,0.132,0.002143335565975,0
2847,0.008,0.035,0.079,0.17,0.708,0.878,0.122,0.005023602269282,4.33069161145035E-05
2848,0.001,0.037,0.089,0.112,0.761,0.873,0.127,0.024935952177626,0.002391118701964
2849,0.017,0.038,0.095,0.141,0.71,0.851,0.15,0.005374121537826,0.000165357585779
2850,0.044,0.014,0.099,0.182,0.661,0.843,0.157,0.011423319327731,0.000590861344538
2851,0.033,0.132,0.038,0.153,0.643,0.796,0.203,0.005667863215568,8.09694745081104E-05
